Customer_Age,Gender,Dependent_count,Income_Category,Card_Category,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Credit_Limit,Avg_Utilization_Ratio
45,F,3,$40K - $60K,Blue,3304.0,1731,32,3304.0,0.0
49,M,4,$120K +,Blue,31999.0,2376,55,34516.0,0.073
53,F,1,Less than $40K,Blue,1244.0,4464,83,3378.0,0.632
34,F,3,$40K - $60K,Blue,538.0,4317,68,2313.0,0.767
49,F,0,Less than $40K,Blue,2434.0,4628,73,2434.0,0.0
60,F,1,$40K - $60K,Blue,1438.3,4148,84,1438.3,0.0
40,M,2,$80K - $120K,Blue,14544.0,4064,92,14544.0,0.0
59,M,0,$60K - $80K,Blue,24150.0,2864,51,24621.0,0.019
44,F,2,Less than $40K,Blue,1639.0,4048,83,2337.0,0.299
49,F,2,$40K - $60K,Blue,794.0,3806,61,2720.0,0.708
44,M,2,$80K - $120K,Blue,944.0,3968,57,1965.0,0.52
47,M,4,$60K - $80K,Silver,31535.0,3145,63,33122.0,0.048
52,F,0,Less than $40K,Blue,641.3,4673,69,1438.3,0.554
47,F,1,Less than $40K,Blue,675.0,4915,92,2709.0,0.751
57,F,2,Unknown,Blue,2120.0,2511,51,2404.0,0.118
41,M,2,$60K - $80K,Blue,4499.0,4906,75,4499.0,0.0
33,F,3,Unknown,Blue,2217.0,2275,55,4734.0,0.532
55,M,2,$120K +,Blue,4697.0,1867,34,4697.0,0.0
50,M,2,$120K +,Gold,33848.0,3931,77,34516.0,0.019
47,M,3,$60K - $80K,Blue,1479.0,5038,86,2572.0,0.425
56,M,1,$60K - $80K,Blue,732.0,3395,75,3110.0,0.765
41,M,4,$60K - $80K,Blue,877.0,4741,84,1734.0,0.494
46,F,5,Unknown,Blue,3562.0,4198,77,3562.0,0.0
43,F,1,Less than $40K,Blue,1536.0,1973,36,1536.0,0.0
39,M,4,$60K - $80K,Blue,16980.0,4423,90,19198.0,0.116
42,F,3,Unknown,Blue,2023.0,4804,66,4540.0,0.554
45,F,5,Less than $40K,Blue,212.3,3889,60,1438.3,0.852
54,F,4,Less than $40K,Blue,243.0,5216,87,1990.0,0.878
59,M,0,$120K +,Blue,2383.0,3337,65,3422.0,0.304
45,F,4,Less than $40K,Blue,728.0,4905,89,2192.0,0.668
43,F,2,Less than $40K,Blue,3439.0,3919,57,5152.0,0.332
41,M,4,Less than $40K,Blue,748.0,4388,67,2515.0,0.703
49,F,0,Less than $40K,Blue,2094.0,2690,46,2094.0,0.0
48,F,3,$40K - $60K,Blue,647.0,4634,54,1906.0,0.661
42,M,5,$60K - $80K,Blue,5096.0,2574,43,5096.0,0.0
39,M,1,$40K - $60K,Blue,2222.0,4792,62,2222.0,0.0
42,F,3,$40K - $60K,Blue,3015.0,4277,80,3015.0,0.0
48,M,3,$40K - $60K,Blue,3786.0,3403,70,3786.0,0.0
39,M,3,$40K - $60K,Blue,10391.0,2384,52,12078.0,0.14
48,F,3,Unknown,Blue,5361.0,4990,85,6448.0,0.169
47,F,3,Less than $40K,Blue,5398.0,1887,36,5398.0,0.0
59,F,2,Less than $40K,Blue,1438.3,2146,44,1438.3,0.0
33,F,0,$40K - $60K,Blue,1438.3,2527,49,1438.3,0.0
48,F,4,Less than $40K,Blue,539.0,4867,67,2620.0,0.794
49,M,2,$60K - $80K,Blue,13435.0,3575,56,13435.0,0.0
43,F,3,Less than $40K,Blue,669.0,4197,84,3186.0,0.79
42,F,4,$40K - $60K,Blue,888.0,3873,76,1950.0,0.545
63,M,0,Less than $40K,Blue,4874.0,3465,59,7098.0,0.313
42,F,2,Less than $40K,Blue,462.0,4908,71,2250.0,0.795
45,M,5,$120K +,Silver,32478.0,4067,75,34516.0,0.059
58,F,1,Less than $40K,Blue,434.0,4399,70,2495.0,0.826
39,F,2,Less than $40K,Blue,873.0,4684,81,3086.0,0.717
53,F,2,Less than $40K,Blue,1520.0,4256,73,1520.0,0.0
38,M,2,$120K +,Blue,1526.0,2600,47,4043.0,0.623
65,M,1,Less than $40K,Blue,3161.0,4208,69,4599.0,0.313
38,F,4,Less than $40K,Blue,1438.3,2264,39,1438.3,0.0
55,F,3,Unknown,Blue,6618.0,4314,83,7869.0,0.159
60,F,1,$40K - $60K,Blue,3305.0,4205,83,5362.0,0.384
60,M,0,$40K - $60K,Silver,15113.0,4352,82,16541.0,0.086
45,F,2,Less than $40K,Blue,5728.0,4604,70,7486.0,0.235
42,F,5,Less than $40K,Blue,1438.3,4653,78,1438.3,0.0
51,F,2,Unknown,Blue,6861.0,4778,88,8365.0,0.18
56,F,1,Less than $40K,Blue,2846.0,2122,44,2846.0,0.0
49,F,4,Less than $40K,Blue,6832.0,3412,70,7789.0,0.123
44,F,4,Less than $40K,Blue,1268.3,2527,45,1438.3,0.118
48,F,2,Unknown,Blue,2220.0,2456,45,2220.0,0.0
48,M,3,$120K +,Blue,5068.0,2838,49,6626.0,0.235
46,F,2,Unknown,Blue,5547.0,4585,79,5547.0,0.0
37,F,2,Less than $40K,Blue,747.0,4727,67,1734.0,0.569
41,F,4,Less than $40K,Blue,2001.0,4253,66,2934.0,0.318
44,M,4,$120K +,Blue,12457.0,3965,58,14527.0,0.142
48,F,4,Less than $40K,Blue,1774.0,4246,80,2646.0,0.33
47,M,3,$80K - $120K,Blue,6629.0,4527,83,8185.0,0.19
46,M,5,$40K - $60K,Blue,4355.0,3536,61,6340.0,0.313
62,M,1,$80K - $120K,Blue,5711.0,4320,72,5711.0,0.0
46,F,3,Less than $40K,Blue,658.0,4275,76,2258.0,0.709
43,F,2,Less than $40K,Blue,79.0,2537,48,2086.0,0.962
44,F,3,$40K - $60K,Blue,2243.0,5079,81,3256.0,0.311
50,M,3,$60K - $80K,Blue,12718.0,3659,68,14854.0,0.144
49,M,4,$120K +,Blue,5977.0,3244,58,7184.0,0.168
48,M,3,$40K - $60K,Blue,5422.0,3902,63,6541.0,0.171
62,M,0,$40K - $60K,Blue,8424.0,4693,83,9065.0,0.071
54,M,2,$40K - $60K,Blue,1165.0,1642,35,3682.0,0.684
56,F,2,Less than $40K,Blue,1438.3,2229,40,1438.3,0.0
46,F,4,Unknown,Blue,2286.0,2798,40,2286.0,0.0
57,M,3,$80K - $120K,Blue,11635.0,3297,54,12663.0,0.081
48,F,2,Less than $40K,Blue,622.3,4777,69,1438.3,0.567
39,F,5,Less than $40K,Blue,770.3,5205,78,1438.3,0.464
45,F,3,Unknown,Blue,5056.0,4428,78,5056.0,0.0
53,F,0,Less than $40K,Blue,1438.3,2014,53,1438.3,0.0
26,M,0,$120K +,Blue,28923.0,3863,72,30928.0,0.065
40,M,3,$80K - $120K,Blue,764.0,5308,78,1804.0,0.576
43,M,2,$80K - $120K,Blue,1669.0,3591,59,1669.0,0.0
33,F,2,Unknown,Blue,9725.0,4062,65,9725.0,0.0
45,M,1,$60K - $80K,Blue,20660.0,3354,76,21696.0,0.048
49,F,2,Less than $40K,Blue,1147.0,4339,84,2992.0,0.617
38,F,1,Less than $40K,Blue,949.0,4019,78,1934.0,0.509
43,M,5,$120K +,Blue,33686.0,3789,57,34516.0,0.024
42,F,4,Less than $40K,Blue,1734.0,4092,76,1734.0,0.0
42,F,4,Less than $40K,Blue,600.3,3910,75,1438.3,0.583
39,F,2,Less than $40K,Blue,552.3,1674,42,1438.3,0.616
48,M,2,$40K - $60K,Blue,9673.0,3541,87,9673.0,0.0
56,F,2,$40K - $60K,Blue,2583.0,4318,81,3609.0,0.284
39,F,2,Less than $40K,Blue,862.3,2567,48,1438.3,0.4
39,M,2,$40K - $60K,Blue,6423.0,4295,70,6423.0,0.0
48,F,3,$40K - $60K,Blue,14899.0,1519,26,14899.0,0.0
52,F,2,$40K - $60K,Blue,1113.0,3707,74,3224.0,0.655
44,F,3,Less than $40K,Blue,2529.0,3334,56,4135.0,0.388
44,M,1,$60K - $80K,Blue,3782.0,3878,82,4969.0,0.239
41,F,3,$40K - $60K,Blue,7157.0,4015,77,8376.0,0.146
44,M,2,$80K - $120K,Blue,1389.0,4026,67,3454.0,0.598
42,M,3,$80K - $120K,Blue,23957.0,4442,76,25944.0,0.077
49,M,3,$60K - $80K,Blue,903.3,3016,80,1438.3,0.372
38,F,0,Less than $40K,Blue,1556.0,2283,46,1556.0,0.0
57,M,3,$60K - $80K,Blue,8486.0,1999,41,8701.0,0.025
33,M,2,$40K - $60K,Blue,3083.0,2296,46,5600.0,0.449
45,F,3,Less than $40K,Blue,882.0,4467,79,2900.0,0.696
61,F,0,$40K - $60K,Blue,2721.0,3999,71,4906.0,0.445
41,F,4,Less than $40K,Blue,1370.0,4096,76,2687.0,0.49
40,F,3,$40K - $60K,Blue,3046.0,3870,73,4464.0,0.318
51,F,2,$40K - $60K,Blue,569.3,4124,59,1438.3,0.604
34,F,1,Less than $40K,Blue,407.0,4758,64,2221.0,0.817
42,M,4,$60K - $80K,Blue,595.0,4416,83,2966.0,0.799
38,F,2,$40K - $60K,Blue,502.0,4136,67,1593.0,0.685
41,F,2,Less than $40K,Blue,960.0,3778,64,2450.0,0.608
53,F,3,Less than $40K,Blue,966.0,4220,83,1529.0,0.368
45,F,3,$40K - $60K,Blue,5391.0,4726,82,6274.0,0.141
43,F,4,Less than $40K,Blue,1438.3,3932,62,1438.3,0.0
41,F,3,Less than $40K,Blue,1049.0,4224,75,2134.0,0.508
50,M,1,$80K - $120K,Blue,15947.0,4153,91,17158.0,0.071
51,F,2,$40K - $60K,Blue,2486.0,4572,81,3359.0,0.26
47,M,3,$80K - $120K,Blue,10573.0,4125,80,11997.0,0.119
41,F,2,Less than $40K,Blue,1322.0,3899,65,3302.0,0.6
55,F,3,$40K - $60K,Blue,998.0,2370,34,2687.0,0.629
53,F,3,Less than $40K,Blue,1438.3,4075,71,1438.3,0.0
46,F,3,Less than $40K,Blue,1485.0,2252,42,1801.0,0.175
53,M,1,$60K - $80K,Blue,2497.0,2720,46,4573.0,0.454
48,F,5,Less than $40K,Blue,343.0,1544,45,2860.0,0.88
46,F,3,$40K - $60K,Blue,13387.0,3706,81,13387.0,0.0
46,F,2,Less than $40K,Blue,1263.0,3687,68,2283.0,0.447
47,F,4,Less than $40K,Blue,1805.0,2572,43,2033.0,0.112
49,F,5,$40K - $60K,Blue,957.0,4747,91,2506.0,0.618
47,F,1,Less than $40K,Blue,703.3,4220,87,1438.3,0.511
42,M,4,$80K - $120K,Blue,252.0,4544,80,2447.0,0.897
54,F,2,Less than $40K,Blue,624.3,4217,72,1438.3,0.566
41,M,2,$80K - $120K,Blue,9359.0,5089,82,10873.0,0.139
39,F,4,$40K - $60K,Blue,5397.0,2164,45,7596.0,0.289
54,F,3,Less than $40K,Blue,509.0,2612,33,2921.0,0.826
42,F,3,$40K - $60K,Blue,10136.0,4429,78,10136.0,0.0
52,F,3,Less than $40K,Blue,1093.0,4222,61,2187.0,0.5
60,F,0,Less than $40K,Blue,785.0,4613,85,3302.0,0.762
40,M,3,$80K - $120K,Blue,28667.0,3821,81,30997.0,0.075
48,F,1,Less than $40K,Blue,154.0,4077,78,2578.0,0.94
51,F,1,Less than $40K,Blue,1438.3,2585,45,1438.3,0.0
48,M,3,$80K - $120K,Blue,2566.0,4172,66,3034.0,0.154
46,F,1,Less than $40K,Blue,1438.3,4692,91,1438.3,0.0
50,F,2,Unknown,Blue,787.0,4232,80,2611.0,0.699
54,F,2,$40K - $60K,Blue,824.0,3960,79,2222.0,0.629
37,F,2,Less than $40K,Blue,811.0,2196,47,3328.0,0.756
43,F,3,Less than $40K,Blue,1438.0,1533,42,2440.0,0.411
54,F,4,Unknown,Blue,8416.0,4043,76,9723.0,0.134
60,F,1,Less than $40K,Blue,196.0,4592,90,2346.0,0.916
51,M,2,$60K - $80K,Silver,26142.0,3969,78,26142.0,0.0
39,F,4,Unknown,Blue,12405.0,3151,39,12405.0,0.0
47,M,1,$80K - $120K,Blue,17655.0,3692,79,17655.0,0.0
51,F,2,Less than $40K,Blue,4155.0,3822,50,4941.0,0.159
30,F,1,Less than $40K,Blue,1644.0,2533,44,1644.0,0.0
34,F,2,Unknown,Blue,1085.0,3901,77,3095.0,0.649
60,F,0,Less than $40K,Blue,3828.0,4470,58,3828.0,0.0
49,F,2,Less than $40K,Blue,460.0,5377,86,2182.0,0.789
51,M,2,$60K - $80K,Blue,12476.0,3856,68,13906.0,0.103
50,M,1,$80K - $120K,Blue,9594.0,4623,84,10588.0,0.094
32,F,2,Less than $40K,Blue,527.0,3769,78,2973.0,0.823
50,F,2,Unknown,Blue,4045.0,2438,41,4045.0,0.0
40,M,4,$80K - $120K,Blue,700.0,3672,64,2165.0,0.677
34,F,2,Less than $40K,Blue,5845.0,2308,35,5845.0,0.0
50,M,2,$120K +,Blue,14325.0,2916,65,15341.0,0.066
45,M,4,$60K - $80K,Blue,1537.0,4275,67,3035.0,0.494
45,F,3,Unknown,Blue,944.0,4303,59,1986.0,0.525
45,F,3,Less than $40K,Blue,3085.0,3520,66,4602.0,0.33
43,F,5,Less than $40K,Blue,305.0,1941,53,2689.0,0.887
65,M,0,$40K - $60K,Blue,8554.0,5783,73,9383.0,0.088
47,F,4,Less than $40K,Blue,658.3,4422,59,1438.3,0.542
42,F,2,Less than $40K,Blue,1443.0,2092,38,1443.0,0.0
51,F,4,Less than $40K,Blue,765.0,3672,59,2847.0,0.731
44,M,5,$80K - $120K,Blue,13909.0,4396,83,15638.0,0.111
43,M,2,$120K +,Blue,9354.0,4054,68,10700.0,0.126
44,F,2,Less than $40K,Blue,1438.3,1944,36,1438.3,0.0
50,F,1,$40K - $60K,Blue,1215.0,2349,42,1694.0,0.283
53,F,3,Unknown,Blue,7939.0,2269,42,7939.0,0.0
42,F,3,Less than $40K,Blue,968.0,4193,79,2555.0,0.621
55,F,2,Less than $40K,Blue,333.0,4320,85,2850.0,0.883
59,M,1,$60K - $80K,Blue,7673.0,4699,72,8973.0,0.145
58,F,1,$40K - $60K,Blue,5424.0,3112,79,6960.0,0.221
60,F,2,Less than $40K,Blue,4167.0,5039,85,4167.0,0.0
49,F,2,Unknown,Blue,3921.0,3819,82,5099.0,0.231
42,F,4,Unknown,Blue,1000.0,4669,93,2782.0,0.641
44,F,3,Less than $40K,Blue,463.0,5245,80,1480.0,0.687
56,M,1,$80K - $120K,Blue,5070.0,3651,76,5070.0,0.0
52,M,2,$80K - $120K,Blue,1332.0,3992,76,2757.0,0.517
54,M,2,$80K - $120K,Blue,4255.0,4444,70,5774.0,0.263
55,M,2,$60K - $80K,Blue,4951.0,3998,80,6054.0,0.182
57,M,1,$60K - $80K,Blue,19090.0,4712,88,19090.0,0.0
43,F,2,Less than $40K,Blue,1230.0,4117,70,2069.0,0.406
47,F,4,Less than $40K,Blue,474.0,4784,75,2447.0,0.806
56,F,1,Less than $40K,Blue,1395.0,4390,82,3022.0,0.538
44,F,2,Less than $40K,Blue,4473.0,4047,56,4473.0,0.0
54,F,1,Less than $40K,Blue,5267.0,4196,81,5267.0,0.0
37,M,3,$80K - $120K,Blue,5925.0,4552,100,7199.0,0.177
49,F,2,Less than $40K,Blue,1438.3,4497,79,1438.3,0.0
51,F,2,Less than $40K,Blue,3245.0,1977,29,3245.0,0.0
47,F,5,$40K - $60K,Blue,1371.0,4377,88,3888.0,0.647
45,F,5,Unknown,Blue,14728.0,4660,85,14728.0,0.0
38,F,4,$40K - $60K,Blue,1438.3,1986,52,1438.3,0.0
48,M,4,$40K - $60K,Blue,9528.0,1455,34,11272.0,0.155
49,F,3,Less than $40K,Blue,1024.0,4265,87,2705.0,0.621
41,M,4,$80K - $120K,Blue,12270.0,4578,67,12270.0,0.0
54,F,2,Less than $40K,Blue,2373.0,5177,66,3006.0,0.211
39,M,2,$80K - $120K,Blue,6717.0,3667,66,7901.0,0.15
38,M,0,$80K - $120K,Blue,4098.0,4141,65,5983.0,0.315
64,M,0,$40K - $60K,Blue,5455.0,4065,65,7362.0,0.259
55,M,2,$80K - $120K,Blue,631.0,3153,57,3046.0,0.793
50,M,2,$120K +,Blue,32645.0,4054,75,34516.0,0.054
55,F,1,Unknown,Blue,11548.0,2238,36,12972.0,0.11
44,F,5,Unknown,Blue,16526.0,3890,72,17785.0,0.071
55,M,2,$120K +,Blue,1524.0,2394,50,3029.0,0.497
58,M,0,Unknown,Blue,7441.0,4174,85,9097.0,0.182
51,F,2,Less than $40K,Blue,1438.3,4488,84,1438.3,0.0
58,M,3,$80K - $120K,Blue,1212.0,4769,80,2375.0,0.49
47,F,3,Less than $40K,Blue,8109.0,1835,43,8109.0,0.0
53,F,1,$40K - $60K,Blue,592.0,4198,68,2618.0,0.774
42,F,3,Unknown,Blue,3549.0,3921,63,3549.0,0.0
45,M,5,Less than $40K,Blue,1244.0,3542,59,2718.0,0.542
60,F,0,Less than $40K,Blue,434.0,4929,61,2230.0,0.805
42,F,3,Less than $40K,Blue,2502.0,2165,36,3802.0,0.342
55,F,2,Less than $40K,Blue,1743.0,4078,85,2736.0,0.363
51,F,2,Less than $40K,Blue,1008.0,4368,75,2258.0,0.554
51,F,1,Less than $40K,Blue,1438.3,2492,35,1438.3,0.0
65,M,2,Less than $40K,Blue,437.0,1909,28,2954.0,0.852
50,M,4,$80K - $120K,Blue,10410.0,3291,62,11882.0,0.124
49,F,3,Less than $40K,Blue,1438.3,4205,88,1438.3,0.0
38,F,2,Less than $40K,Blue,900.3,4093,73,1438.3,0.374
54,F,3,Less than $40K,Blue,2035.0,4515,74,2778.0,0.267
54,F,1,Less than $40K,Blue,935.0,4884,80,2474.0,0.622
54,F,3,$40K - $60K,Blue,4036.0,3557,64,5632.0,0.283
49,F,3,Unknown,Blue,11025.0,1902,28,11025.0,0.0
43,F,1,Less than $40K,Blue,265.0,4780,88,2642.0,0.9
43,M,2,$80K - $120K,Blue,29102.0,4435,68,30357.0,0.041
57,F,1,Less than $40K,Blue,781.0,4256,70,2201.0,0.645
46,F,2,Less than $40K,Blue,2002.0,2423,39,2002.0,0.0
43,F,3,Unknown,Blue,6260.0,4551,83,8777.0,0.287
53,F,2,Less than $40K,Blue,2164.0,2423,43,2575.0,0.16
43,F,3,$40K - $60K,Blue,3575.0,5235,92,5182.0,0.31
49,M,2,$60K - $80K,Blue,3783.0,4383,82,3783.0,0.0
51,M,3,$120K +,Blue,34516.0,3847,74,34516.0,0.0
46,F,3,Less than $40K,Blue,1515.0,3894,60,1515.0,0.0
56,F,3,Less than $40K,Blue,843.0,3441,66,2865.0,0.706
46,F,4,$40K - $60K,Blue,2711.0,4795,65,2711.0,0.0
54,F,2,Less than $40K,Blue,791.0,3406,57,2341.0,0.662
51,M,1,$80K - $120K,Blue,11423.0,3851,75,13287.0,0.14
33,F,3,Less than $40K,Blue,1438.3,4530,72,1438.3,0.0
41,M,3,$40K - $60K,Blue,1639.0,2242,44,1639.0,0.0
55,M,3,$60K - $80K,Blue,3151.0,3382,56,5668.0,0.444
55,M,1,$120K +,Blue,22188.0,984,24,24542.0,0.096
41,F,3,Less than $40K,Blue,691.0,4275,61,1959.0,0.647
50,F,1,Less than $40K,Blue,1838.0,2461,47,1838.0,0.0
36,F,2,Less than $40K,Blue,594.0,2367,41,3111.0,0.809
39,F,0,Less than $40K,Blue,3207.0,4230,93,3927.0,0.183
38,F,1,Less than $40K,Blue,3507.0,4770,62,4345.0,0.193
46,F,2,Less than $40K,Blue,1549.0,4378,96,3003.0,0.484
40,F,1,Less than $40K,Blue,894.3,2294,40,1438.3,0.378
58,M,1,$60K - $80K,Blue,1488.0,4552,82,2541.0,0.414
43,F,4,Less than $40K,Blue,1408.0,2437,44,2422.0,0.419
56,F,2,Less than $40K,Blue,229.0,2141,40,1440.0,0.841
58,M,4,$80K - $120K,Blue,24962.0,3677,70,26108.0,0.044
29,F,1,Less than $40K,Blue,204.0,2321,36,2516.0,0.919
48,F,4,$40K - $60K,Blue,2599.0,1969,38,3646.0,0.287
61,F,0,$40K - $60K,Blue,91.0,4478,77,2214.0,0.959
51,M,2,$80K - $120K,Blue,11862.0,4101,88,11862.0,0.0
44,F,3,Unknown,Blue,7302.0,5347,96,8729.0,0.163
35,F,2,Unknown,Blue,2423.0,4651,69,2423.0,0.0
48,F,3,Less than $40K,Blue,1556.0,2059,43,4073.0,0.618
26,M,0,Less than $40K,Blue,9916.0,3477,65,9916.0,0.0
39,F,1,Less than $40K,Blue,489.3,4222,65,1438.3,0.66
38,M,2,$80K - $120K,Blue,5301.0,4835,84,6452.0,0.178
51,F,1,Less than $40K,Blue,541.0,2452,44,1952.0,0.723
37,F,2,Less than $40K,Blue,791.3,4803,64,1438.3,0.45
53,F,2,Unknown,Blue,4500.0,4579,78,4500.0,0.0
53,F,2,Less than $40K,Blue,441.0,4201,68,2252.0,0.804
39,F,2,Less than $40K,Blue,339.0,4000,79,2370.0,0.857
56,F,4,$40K - $60K,Blue,622.0,4127,69,2610.0,0.762
52,F,4,Less than $40K,Blue,507.0,3904,76,2294.0,0.779
51,F,2,Unknown,Blue,3403.0,4243,102,5062.0,0.328
43,F,3,Less than $40K,Blue,963.0,3970,68,2415.0,0.601
51,F,1,Less than $40K,Blue,869.0,3818,61,2918.0,0.702
53,F,2,Less than $40K,Blue,437.0,4812,83,2708.0,0.839
54,F,3,Less than $40K,Blue,1927.0,4735,84,3666.0,0.474
36,F,4,$40K - $60K,Blue,1438.3,4591,74,1438.3,0.0
53,F,0,Less than $40K,Blue,1438.3,1587,42,1438.3,0.0
39,F,3,Unknown,Blue,2809.0,2466,40,2809.0,0.0
46,M,3,$80K - $120K,Blue,23927.0,3586,67,26303.0,0.09
56,M,2,$80K - $120K,Blue,15982.0,4503,80,15982.0,0.0
40,F,4,Unknown,Blue,25060.0,3749,61,25060.0,0.0
42,F,3,$40K - $60K,Blue,794.0,4477,62,1545.0,0.486
43,F,5,Less than $40K,Blue,834.3,4469,85,1438.3,0.42
43,M,1,$60K - $80K,Blue,2984.0,4446,75,4112.0,0.274
47,F,3,Less than $40K,Blue,1451.0,3866,72,1451.0,0.0
49,F,4,Unknown,Blue,15056.0,4025,79,16424.0,0.083
48,F,4,Less than $40K,Blue,660.0,4751,83,2340.0,0.718
47,F,4,Less than $40K,Blue,1047.0,4385,71,1926.0,0.456
48,M,3,$40K - $60K,Blue,2023.0,2433,29,2954.0,0.315
36,F,2,$40K - $60K,Blue,1848.0,2775,33,1848.0,0.0
47,F,3,Unknown,Blue,171.0,4397,72,1634.0,0.895
49,F,3,Less than $40K,Blue,2270.0,3421,61,4328.0,0.476
51,F,3,Less than $40K,Blue,812.0,4554,75,2943.0,0.724
54,F,2,Less than $40K,Blue,1038.0,4899,68,2611.0,0.602
43,F,4,Less than $40K,Blue,2419.0,3888,63,2419.0,0.0
49,F,1,$40K - $60K,Blue,5481.0,3380,73,5481.0,0.0
40,F,4,Less than $40K,Blue,622.0,3655,70,2129.0,0.708
40,M,3,$60K - $80K,Blue,6714.0,2229,37,9026.0,0.256
48,M,2,$40K - $60K,Blue,512.0,4410,73,1761.0,0.709
60,M,1,Less than $40K,Blue,3316.0,1684,19,3316.0,0.0
50,F,1,Unknown,Blue,493.0,2493,44,1970.0,0.75
46,F,4,Less than $40K,Blue,1438.3,4200,86,1438.3,0.0
35,F,3,Unknown,Blue,975.0,5101,76,2278.0,0.572
65,M,1,$40K - $60K,Blue,12046.0,4548,54,13364.0,0.099
52,M,3,$60K - $80K,Blue,334.0,4926,90,2801.0,0.881
44,M,2,Unknown,Blue,28292.0,3948,60,28292.0,0.0
35,F,4,Less than $40K,Blue,1922.0,5089,71,2933.0,0.345
45,M,3,$80K - $120K,Blue,21630.0,4584,84,21630.0,0.0
56,F,1,Less than $40K,Blue,902.0,4412,73,3132.0,0.712
50,F,1,$40K - $60K,Blue,913.0,4056,92,2961.0,0.692
52,F,3,Unknown,Blue,2402.0,2554,47,4173.0,0.424
37,F,1,Unknown,Blue,1816.0,4627,90,2458.0,0.261
44,M,2,$60K - $80K,Blue,11232.0,4284,75,12229.0,0.082
35,F,3,Less than $40K,Blue,1668.0,4614,75,2272.0,0.266
42,M,4,$120K +,Blue,5508.0,3700,80,6953.0,0.208
48,F,4,$40K - $60K,Blue,859.0,4120,78,1792.0,0.521
47,F,4,Less than $40K,Blue,1864.0,4990,80,2765.0,0.326
43,F,4,Less than $40K,Blue,2895.0,2473,42,2895.0,0.0
39,F,1,Less than $40K,Blue,5756.0,3485,84,6904.0,0.166
39,M,2,$40K - $60K,Blue,2220.0,2859,55,2220.0,0.0
48,F,3,Less than $40K,Blue,1495.0,3878,63,1495.0,0.0
42,F,5,Less than $40K,Blue,1143.0,4698,88,2541.0,0.55
34,F,3,Unknown,Blue,7531.0,3833,71,7531.0,0.0
47,F,4,Unknown,Blue,7253.0,4272,59,8644.0,0.161
43,F,4,$40K - $60K,Blue,1531.0,4152,77,1531.0,0.0
50,F,2,Less than $40K,Blue,780.0,4486,93,2884.0,0.73
55,F,2,Unknown,Blue,8696.0,2513,47,10241.0,0.151
50,F,1,$40K - $60K,Blue,4182.0,4693,82,4182.0,0.0
44,F,1,Less than $40K,Blue,3101.0,2512,37,3101.0,0.0
54,F,3,Less than $40K,Blue,3187.0,4011,70,4542.0,0.298
40,F,3,Less than $40K,Blue,855.0,4209,72,3372.0,0.746
40,M,2,$60K - $80K,Blue,3099.0,3622,75,3099.0,0.0
41,F,3,Unknown,Blue,1111.0,4163,73,2416.0,0.54
52,F,2,Less than $40K,Blue,4721.0,4509,79,5299.0,0.109
41,F,4,Less than $40K,Blue,855.0,4785,85,2138.0,0.6
47,F,1,Less than $40K,Blue,954.0,2613,41,1850.0,0.484
53,F,1,$40K - $60K,Blue,3585.0,4806,81,3585.0,0.0
48,F,4,$40K - $60K,Blue,787.0,4567,81,2690.0,0.707
62,M,0,$80K - $120K,Blue,27872.0,5041,74,29100.0,0.042
59,M,2,$40K - $60K,Blue,277.0,2599,43,2699.0,0.897
41,M,3,$80K - $120K,Blue,7211.0,4142,67,8376.0,0.139
50,M,3,$40K - $60K,Blue,11449.0,3702,64,13509.0,0.152
38,F,3,Less than $40K,Blue,179.0,4593,74,2396.0,0.925
50,M,1,$80K - $120K,Blue,16757.0,3835,78,18964.0,0.116
40,F,5,Less than $40K,Blue,496.0,4518,88,2114.0,0.765
39,F,4,Less than $40K,Blue,894.0,4423,65,1623.0,0.449
40,F,1,Less than $40K,Blue,620.0,4300,69,2579.0,0.76
41,M,4,$60K - $80K,Blue,2965.0,2042,40,5045.0,0.412
35,F,0,Less than $40K,Blue,2089.0,2707,51,2089.0,0.0
48,F,5,$40K - $60K,Blue,1945.0,4615,72,2866.0,0.321
49,M,4,$80K - $120K,Blue,7903.0,4816,49,9738.0,0.188
55,M,2,$60K - $80K,Blue,4370.0,4326,74,4370.0,0.0
58,M,3,$80K - $120K,Blue,1477.0,4578,84,3355.0,0.56
43,F,2,$40K - $60K,Blue,5070.0,4193,67,5070.0,0.0
35,F,2,Less than $40K,Blue,1411.0,4315,85,2572.0,0.451
40,F,3,Less than $40K,Blue,1038.0,4379,78,2016.0,0.485
55,F,1,Less than $40K,Blue,1035.0,2665,36,3552.0,0.709
43,F,3,Less than $40K,Blue,2087.0,2306,47,2325.0,0.102
46,F,4,Less than $40K,Blue,397.0,3197,50,2533.0,0.843
48,F,3,$40K - $60K,Blue,1816.0,5480,58,3871.0,0.531
32,F,0,Less than $40K,Blue,3552.0,3098,46,3983.0,0.108
61,F,0,Unknown,Blue,152.0,4802,85,2035.0,0.925
53,F,1,Less than $40K,Blue,234.0,4087,74,1773.0,0.868
42,F,3,Less than $40K,Blue,652.0,4014,86,2029.0,0.679
45,M,2,$120K +,Blue,15490.0,2429,50,15490.0,0.0
56,F,2,$40K - $60K,Blue,1322.0,5000,87,2941.0,0.55
42,F,4,Less than $40K,Blue,767.0,4678,74,2314.0,0.669
